"","sampleid","SampleDate","StationCode","Replicate","total_abund","Agabus","Atractides","Baetis","Bezzia__Palpomyia","Capniidae","Centroptilum","Diamesinae","Dytiscidae","Isoperla","Micrasema","Orthocladiinae","Ostracoda","Podonominae","Rhyacophila","Sanfilippodytes","Simulium","Sperchon","Taeniopterygidae","Tanytarsini","Tinodes","Tipulidae","Ceratopogon","Chironomini","Euparyphus","Gammarus","Gumaga","Hyalella","Lepidostoma","Oligochaeta","Paraleptophlebia","Pisidium","Stictotarsus","Tanypodinae","Turbellaria","Dasyhelea","Empididae","Gyraulus","Hydraena","Hydroptila","Muscidae","Oreodytes","Physa","Planorbidae","Agathon","Callibaetis","Coenagrionidae","Hydrophilidae","Nemouridae","Philorus","Probezzia","Psychoda","Wormaldia","Prosimulium","Culicidae","Culicoides","Stilobezzia","Ochrotrichia","Caenis_bajaensis","Ephydridae","Hydropsychidae","Lebertia","Meringodixa","Serromyia","Atrichopogon","Corydalidae","Fallceon","Gerridae","Libellulidae","Archilestes","Corixidae","Dixella","Gyrinidae","Odontomyia","Peltodytes","Pseudochironomus","Uvarus_subtilis","Eylais","Hygrobates","Limnesia","Mideopsis","Prostoma","Ameletus","Chloroperlidae","Heptageniidae","Dolichopodidae","Dytiscus","Tropisternus","Dixa","Leuctridae","Gastropoda","Maruina","Crangonyx","Pericoma__Telmatoscopus","Helichus","Ordobrevia_nubifera","Zaitzevia","Matriella_teresa","Sciomyzidae","Lestes","Blepharicera","Diphetor_hageni","Drunella_coloradensis","Glossosoma","Laccobius","Prodiamesinae","Ochthebius","Amphipoda","Scirtidae","Arrenurus","Hydrobiidae","Hydrotrupes_palpalis","Aeshnidae","Dolophilodes","Hydra","Lymnaea","Thyopsoides","Veliidae","Belostomatidae","Acari","Serratella_micheneri","Agapetus","Ephemerella_maculata","Serratella_teresa","Siphlonurus","Anacaena","Berosus","Mesobates","Cordulegaster_dorsalis","Eubrianax_edwardsii","Frontipoda","Tabanidae","Hypsogastropoda","Limnephilidae","Torrenticola","Cymbiodyta","Eucorethra_underwoodi","Microcylloepus","Ambrysus","Perlidae","Stygothrombium","Optioservus_divergens","Cultus","Glossiphoniidae","Glutops","Paracymus","Postelichus","Unionicolidae","Helicopsyche","Liodessus","Hydroporus","Isopoda","Heterlimnius","Helochares_normatus","Serratella_tibialis","Thaumaleidae","Enochrus","Forcipomyia","Acentrella_insignificans","Agabinus","Nemotelus","Stratiomys","Helisoma","Juga","Limnochares","Drunella_flavilinea","Hydroscapha_natans","Oecetis","Tricorythodes","Polycentropus","Testudacarus","Sperchonopsis","Oxyethira","Deuterophlebia","Hydrodroma","Cloeodes_excogitatus","Neoclypeodytes","Procloeon","Brachycentrus_echo","Chaetarthria","Elmidae","Limnebius","Sphaerium","Staphylinidae","Hydrachna","Laccophilus","Notonectidae","Ametor","Hydrobius_fuscipes","Gomphidae","Erpobdellidae","Hygrotus","Hetaerina_americana","Haliplus","Oecetis_disjuncta","Hydrochus","Caenis_latipennis"
"133","6/23/2008_907SRSD1x_1","6/23/2008","907SRSD1x",1,670,0.0134328358208955,0.00447761194029851,0.00149253731343284,0.00149253731343284,0,0,0,0.0238805970149254,0,0,0.26865671641791,0.0119402985074627,0.0194029850746269,0,0.0134328358208955,0,0.00149253731343284,0,0.0865671641791045,0,0.00298507462686567,0,0.117910447761194,0,0,0,0,0,0,0,0,0.0492537313432836,0.195522388059701,0,0,0.00746268656716418,0,0.0149253731343284,0.0985074626865672,0.00149253731343284,0,0,0,0,0.00149253731343284,0,0.026865671641791,0,0,0,0,0,0,0,0,0,0.00149253731343284,0,0,0,0,0.00298507462686567,0,0,0,0,0,0,0,0,0.00746268656716418,0,0,0.00447761194029851,0.00298507462686567,0,0,0,0,0,0,0,0,0,0.00746268656716418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00447761194029851,0,0,0,0,0,0,0,0,0,0.00298507462686567,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00298507462686567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"134","6/24/2008_905DGSY1x_1","6/24/2008","905DGSY1x",1,602,0,0.00830564784053156,0.249169435215947,0,0,0,0,0,0,0,0.0980066445182724,0.00664451827242525,0,0,0.00166112956810631,0.111295681063123,0.00830564784053156,0,0.209302325581395,0,0,0,0.0348837209302326,0.0249169435215947,0,0,0,0,0.0182724252491694,0,0,0.0215946843853821,0.00332225913621262,0,0.00166112956810631,0,0,0.00166112956810631,0,0,0,0.131229235880399,0,0,0.0166112956810631,0.00166112956810631,0.0249169435215947,0,0,0,0,0.00332225913621262,0,0,0.00498338870431894,0,0,0,0,0,0,0,0,0,0,0,0,0.00166112956810631,0,0,0,0,0,0.00166112956810631,0.00498338870431894,0,0,0.00166112956810631,0,0,0,0,0,0,0.00166112956810631,0,0,0,0,0,0,0,0,0,0,0.00332225913621262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00166112956810631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00166112956810631,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"135","6/25/2008_901SJMS1x_1","6/25/2008","901SJMS1x",1,655,0,0,0,0.00152671755725191,0,0,0,0,0,0,0.083969465648855,0.0595419847328244,0,0,0,0,0,0,0.050381679389313,0,0,0,0.0793893129770992,0.016793893129771,0,0,0,0,0,0,0,0,0.0931297709923664,0,0.00305343511450382,0,0,0,0.0183206106870229,0,0,0,0,0,0,0.00305343511450382,0.00458015267175573,0,0,0,0,0,0,0,0,0,0,0.0412213740458015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.523664122137405,0,0,0,0.00152671755725191,0,0,0,0,0,0.00152671755725191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00152671755725191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00610687022900763,0,0,0,0,0,0,0,0,0,0,0.0106870229007634,0,0,0,0,0,0,0,0,0,0,0,0,0
"136","6/25/2008_901SJOF1x_1","6/25/2008","901SJOF1x",1,594,0,0,0,0,0,0,0,0,0,0,0.0134680134680135,0.632996632996633,0,0,0.00168350168350168,0,0,0,0.0218855218855219,0,0,0,0.00841750841750842,0,0,0,0,0,0,0,0,0,0.0589225589225589,0,0.0488215488215488,0,0,0,0,0,0,0.186868686868687,0,0,0.00336700336700337,0.0117845117845118,0,0.00168350168350168,0,0,0,0,0,0.00168350168350168,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00168350168350168,0,0,0.00673400673400673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"137","6/25/2012_911TJKC1x_1","6/25/2012","911TJKC1x",1,650,0,0,0.02,0,0,0,0,0,0,0.0384615384615385,0.141538461538462,0.0769230769230769,0,0,0,0.0138461538461538,0,0,0.0123076923076923,0.0461538461538462,0,0,0.0984615384615385,0.00615384615384615,0,0.04,0.0338461538461538,0,0.00461538461538462,0,0.0538461538461538,0.00153846153846154,0.0138461538461538,0.00153846153846154,0.0553846153846154,0.00923076923076923,0.00461538461538462,0,0.00153846153846154,0,0,0.161538461538462,0,0,0.00615384615384615,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0276923076923077,0,0,0,0,0,0.0292307692307692,0,0,0.00153846153846154,0.00153846153846154,0,0,0,0,0.0430769230769231,0,0,0,0,0,0.00153846153846154,0,0,0,0,0,0.00153846153846154,0,0,0,0.00461538461538462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00153846153846154,0,0,0,0,0,0,0,0,0.00153846153846154,0,0,0,0,0,0,0,0.00153846153846154,0,0,0,0,0.00153846153846154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00153846153846154,0,0,0,0,0,0,0,0,0,0,0,0
"138","6/25/2012_911TJLCC2_1","6/25/2012","911TJLCC2",1,587,0,0,0.00681431005110733,0.00681431005110733,0,0,0,0,0.00340715502555366,0.10221465076661,0.0494037478705281,0.0425894378194208,0.00340715502555366,0,0,0,0,0,0.0528109028960818,0.0357751277683135,0,0,0.0255536626916525,0,0,0.0545144804088586,0.0783645655877342,0.0936967632027257,0.0391822827938671,0.0238500851788756,0.00340715502555366,0.010221465076661,0.0340715502555366,0,0.0119250425894378,0.00340715502555366,0.0136286201022147,0,0.0442930153321976,0,0,0.0408858603066439,0,0,0.00511073253833049,0.0408858603066439,0,0.0664395229982964,0,0,0,0,0,0,0,0,0,0,0,0.00340715502555366,0,0,0,0,0,0.0459965928449744,0.00170357751277683,0,0,0,0,0,0,0,0.00681431005110733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020442930153322,0,0,0,0,0,0.00851788756388416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00681431005110733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010221465076661,0,0,0.00170357751277683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00170357751277683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"139","6/29/2010_905DGCC1x_1","6/29/2010","905DGCC1x",1,592,0,0,0.0371621621621622,0.00337837837837838,0,0,0,0,0,0.00168918918918919,0.130067567567568,0,0,0,0,0.125,0.00506756756756757,0,0.00675675675675676,0,0.00675675675675676,0,0.0405405405405405,0.133445945945946,0,0.0320945945945946,0,0,0,0,0,0,0.0591216216216216,0,0.00506756756756757,0.00168918918918919,0,0,0.00506756756756757,0,0,0,0,0,0.0219594594594595,0.0422297297297297,0.0152027027027027,0,0,0,0,0,0,0,0,0.00844594594594595,0,0.00337837837837838,0.00844594594594595,0.0726351351351351,0,0,0,0,0,0.16722972972973,0,0.027027027027027,0,0,0,0,0,0,0.0118243243243243,0,0,0,0.00168918918918919,0,0,0,0,0,0.00168918918918919,0,0,0,0,0,0.00675675675675676,0,0,0,0,0.00844594594594595,0,0,0,0,0,0,0,0,0,0.00168918918918919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00168918918918919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00168918918918919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00168918918918919,0,0,0,0,0,0,0.00168918918918919,0,0,0,0,0,0,0,0,0,0,0.00168918918918919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"140","6/29/2010_905DGSY1x_1","6/29/2010","905DGSY1x",1,586,0,0,0.418088737201365,0.00511945392491468,0,0.0068259385665529,0,0,0,0.00341296928327645,0.068259385665529,0,0.0068259385665529,0,0.00170648464163823,0.129692832764505,0,0,0.0887372013651877,0,0.00170648464163823,0,0.0136518771331058,0,0,0.00511945392491468,0,0,0.0255972696245734,0.00853242320819113,0,0,0.00511945392491468,0,0,0,0,0,0,0,0,0.0136518771331058,0,0,0,0.00170648464163823,0.00170648464163823,0.00511945392491468,0,0,0,0,0,0,0,0,0,0,0,0.00170648464163823,0,0.00170648464163823,0,0.00170648464163823,0.00170648464163823,0.00170648464163823,0,0.00170648464163823,0,0.00170648464163823,0,0,0,0,0,0,0,0,0,0,0,0.00341296928327645,0,0.0102389078498294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146757679180887,0,0.0119453924914676,0.00170648464163823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00170648464163823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00170648464163823,0,0,0,0,0,0,0,0,0,0,0
"141","6/29/2010_905DGUT1x_1","6/29/2010","905DGUT1x",1,691,0,0.00578871201157742,0.0159189580318379,0,0,0,0,0.00289435600578871,0,0,0.227206946454414,0.00289435600578871,0,0,0.00144717800289436,0.0289435600578871,0.00144717800289436,0,0.0260492040520984,0,0.00434153400868307,0,0.186685962373372,0.00289435600578871,0,0.0506512301013025,0,0,0.0217076700434153,0,0,0.0159189580318379,0.0274963820549928,0,0.108538350217077,0,0,0.00289435600578871,0.00578871201157742,0,0,0.0289435600578871,0,0,0.0738060781476122,0.00723589001447178,0,0,0,0,0,0,0,0,0.00289435600578871,0.00289435600578871,0.00289435600578871,0.0144717800289436,0,0.00144717800289436,0,0,0,0.00434153400868307,0,0.0593342981186686,0,0.0115774240231548,0.00144717800289436,0.00144717800289436,0,0,0,0,0.00868306801736614,0.00289435600578871,0,0,0,0,0,0,0,0,0,0,0.00144717800289436,0.00144717800289436,0,0,0.00723589001447178,0,0,0,0,0,0,0,0,0,0,0,0,0.00289435600578871,0,0.00578871201157742,0,0,0,0,0,0,0,0.00434153400868307,0,0,0,0,0,0,0,0,0,0,0,0.00289435600578871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00289435600578871,0.00144717800289436,0,0,0,0,0,0,0,0,0,0,0,0.00144717800289436,0,0,0,0,0,0,0.00289435600578871,0,0,0,0,0,0,0,0,0,0,0,0,0.00144717800289436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"142","6/29/2010_907SRSD1x_1","6/29/2010","907SRSD1x",1,586,0.00853242320819113,0.0068259385665529,0.068259385665529,0.0238907849829352,0,0,0,0,0,0,0.21160409556314,0.015358361774744,0.00341296928327645,0,0.0102389078498294,0.083617747440273,0,0,0.223549488054608,0,0.00170648464163823,0,0.0273037542662116,0,0,0.00511945392491468,0,0.00170648464163823,0.0119453924914676,0,0,0.0068259385665529,0.0324232081911263,0,0.0273037542662116,0,0,0.00853242320819113,0.015358361774744,0,0,0.0068259385665529,0,0,0.0170648464163823,0.0511945392491468,0.037542662116041,0,0,0,0,0,0,0,0.0068259385665529,0,0.0136518771331058,0,0,0,0,0.00341296928327645,0,0,0,0.0358361774744027,0.0119453924914676,0.00170648464163823,0,0,0,0,0,0.00170648464163823,0,0,0,0.00170648464163823,0,0,0,0,0,0,0,0,0,0.00170648464163823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00170648464163823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00170648464163823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0119453924914676,0,0,0,0,0,0,0,0,0,0
"143","6/3/2008_905DGSY1x_1","6/3/2008","905DGSY1x",1,679,0.00441826215022091,0.00883652430044183,0.147275405007364,0,0,0,0,0.00294550810014728,0,0,0.309278350515464,0.00441826215022091,0.00147275405007364,0,0,0.069219440353461,0.00589101620029455,0,0.123711340206186,0,0,0,0.107511045655376,0.0176730486008837,0,0,0,0,0,0,0,0.0471281296023564,0.01620029455081,0,0.00147275405007364,0,0,0.00147275405007364,0.00294550810014728,0.00441826215022091,0,0.0603829160530191,0,0,0,0,0.0117820324005891,0,0,0,0,0,0,0,0,0,0,0,0.00147275405007364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00294550810014728,0.00441826215022091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00147275405007364,0,0,0,0,0.00147275405007364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0353460972017673,0,0.00441826215022091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"144","6/30/2010_903ACPCT1_1","6/30/2010","903ACPCT1",1,621,0,0.00161030595813205,0.207729468599034,0.00322061191626409,0,0.00644122383252818,0,0,0,0,0.0386473429951691,0,0,0,0,0.399355877616747,0.00483091787439614,0,0.0289855072463768,0,0.00161030595813205,0,0.00322061191626409,0.0450885668276973,0,0,0,0.00322061191626409,0,0,0,0.00483091787439614,0.00483091787439614,0,0,0,0,0.0322061191626409,0.0692431561996779,0,0,0,0,0,0.00322061191626409,0.00644122383252818,0.00644122383252818,0,0,0,0,0,0,0,0,0.00161030595813205,0.0305958132045089,0.00805152979066022,0,0,0.00161030595813205,0.00161030595813205,0,0.00161030595813205,0,0.0434782608695652,0,0.00966183574879227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00322061191626409,0,0,0.00161030595813205,0,0,0.00161030595813205,0,0,0,0,0,0,0,0,0,0,0,0,0.00483091787439614,0,0.0177133655394525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00161030595813205,0,0,0,0,0,0,0,0,0,0,0
"145","6/30/2010_903CVPCT_2","6/30/2010","903CVPCT",2,597,0.00837520938023451,0.0016750418760469,0.132328308207705,0.0067001675041876,0,0,0,0,0.0016750418760469,0.0033500837520938,0.134003350083752,0.085427135678392,0.0016750418760469,0,0,0.236180904522613,0.0100502512562814,0,0.0469011725293132,0,0.0117252931323283,0,0.0016750418760469,0.0033500837520938,0,0,0,0,0.0971524288107203,0.0720268006700168,0,0,0.0067001675041876,0,0.0050251256281407,0,0,0.0067001675041876,0.0100502512562814,0.0016750418760469,0.0067001675041876,0.067001675041876,0,0,0,0.0016750418760469,0,0,0,0,0,0,0,0,0,0,0,0,0.0016750418760469,0,0,0.0050251256281407,0,0.0016750418760469,0,0.0117252931323283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0050251256281407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0016750418760469,0,0,0,0,0,0,0,0.0016750418760469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0016750418760469,0,0,0,0,0,0,0,0,0,0,0,0,0.0016750418760469,0.0016750418760469,0.0067001675041876,0,0,0,0,0,0,0,0,0
"146","6/30/2010_911NCPCR2_1","6/30/2010","911NCPCR2",1,607,0,0,0.100494233937397,0.00329489291598023,0,0,0,0,0,0.0345963756177924,0.0939044481054366,0,0.00164744645799012,0,0.00823723228995058,0.230642504118616,0.00164744645799012,0,0.151565074135091,0,0,0,0.0296540362438221,0.00164744645799012,0,0,0,0,0.0691927512355848,0,0,0.00658978583196046,0.0329489291598023,0,0.00164744645799012,0,0,0.00164744645799012,0.00164744645799012,0,0,0.194398682042834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00164744645799012,0,0,0.00823723228995058,0,0,0,0.00494233937397035,0,0.00823723228995058,0,0,0,0,0,0.00164744645799012,0,0,0.00988467874794069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"147","6/4/2008_907SRSD1x_2","6/4/2008","907SRSD1x",2,622,0.0160771704180064,0.00643086816720257,0.00964630225080386,0.00803858520900321,0,0,0,0,0,0,0.258842443729904,0.0739549839228296,0.0273311897106109,0,0.0192926045016077,0.0546623794212219,0.00160771704180064,0,0.218649517684887,0,0,0,0.0610932475884244,0.00160771704180064,0,0,0,0,0,0,0,0.0241157556270096,0.107717041800643,0,0,0.00160771704180064,0,0.0273311897106109,0,0,0,0,0,0,0.0434083601286174,0,0,0,0,0,0,0,0,0,0,0,0.00321543408360129,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00160771704180064,0,0,0.00643086816720257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00321543408360129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00160771704180064,0,0,0,0,0,0,0,0,0.0192926045016077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00321543408360129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"148","6/5/2008_901SJOF1x_1","6/5/2008","901SJOF1x",1,605,0,0.00165289256198347,0,0,0,0,0,0,0,0,0.0661157024793388,0.436363636363636,0.00330578512396694,0,0.00495867768595041,0.0247933884297521,0.00165289256198347,0,0.0925619834710744,0,0,0,0.0132231404958678,0.00661157024793388,0,0,0,0,0.00495867768595041,0,0,0.00165289256198347,0.0198347107438017,0,0,0,0,0.00330578512396694,0,0.00330578512396694,0,0.299173553719008,0,0,0,0.00165289256198347,0,0,0,0,0.00330578512396694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00165289256198347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00165289256198347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00165289256198347,0,0,0,0,0.00661157024793388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"149","7/1/2010_911TJPC2x_2","7/1/2010","911TJPC2x",2,734,0.00136239782016349,0.00136239782016349,0.00408719346049046,0.00408719346049046,0,0,0,0.00681198910081744,0,0.0245231607629428,0.260217983651226,0.00817438692098093,0,0,0,0.00136239782016349,0,0,0.0953678474114441,0,0,0,0.211171662125341,0,0,0,0,0,0.0653950953678474,0,0,0.0122615803814714,0.103542234332425,0,0.0231607629427793,0,0,0.00272479564032698,0.00136239782016349,0.00408719346049046,0,0.0776566757493188,0,0,0.00408719346049046,0.00681198910081744,0,0,0,0,0,0,0,0.00136239782016349,0,0,0,0,0,0,0,0,0,0,0,0.00136239782016349,0,0.00272479564032698,0,0,0.00136239782016349,0,0.00408719346049046,0.00817438692098093,0.0490463215258856,0.00136239782016349,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00136239782016349,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00681198910081744,0,0.00136239782016349,0,0,0,0,0,0,0,0.00136239782016349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"150","7/13/2010_903ACPCT1_1","7/13/2010","903ACPCT1",1,87,0,0,0.0689655172413793,0.0229885057471264,0,0,0,0,0,0,0.0689655172413793,0,0,0,0,0.0114942528735632,0.0114942528735632,0,0.0114942528735632,0,0.0114942528735632,0,0,0.275862068965517,0,0,0,0.0114942528735632,0,0,0,0,0.0344827586206897,0,0.0459770114942529,0.0114942528735632,0,0.0114942528735632,0.0574712643678161,0,0,0,0,0,0.0114942528735632,0,0,0,0,0,0,0,0,0,0,0.114942528735632,0.0229885057471264,0,0,0,0,0.0114942528735632,0,0,0,0,0,0.0229885057471264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0114942528735632,0,0.0229885057471264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0459770114942529,0,0.0114942528735632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0114942528735632,0,0,0.0114942528735632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0229885057471264,0,0,0,0,0,0,0.0229885057471264,0,0,0,0,0,0,0,0
"151","7/13/2010_905DGUT1x_1","7/13/2010","905DGUT1x",1,597,0,0,0.0033500837520938,0.0117252931323283,0,0,0,0,0,0,0.262981574539363,0.0050251256281407,0,0,0.0033500837520938,0.00837520938023451,0.0033500837520938,0,0.137353433835846,0,0.00837520938023451,0,0.0787269681742044,0.0016750418760469,0,0.033500837520938,0,0,0.0050251256281407,0.0016750418760469,0,0.0234505862646566,0.0720268006700168,0,0.0268006700167504,0.0067001675041876,0.0033500837520938,0.0016750418760469,0.0033500837520938,0,0,0.0402010050251256,0,0,0.0217755443886097,0.0385259631490787,0,0,0,0,0,0,0,0,0,0,0,0.0217755443886097,0.0016750418760469,0.016750418760469,0.0016750418760469,0,0,0.00837520938023451,0,0.0988274706867672,0,0.0117252931323283,0,0,0,0.0016750418760469,0,0.0016750418760469,0.0150753768844221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0050251256281407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0050251256281407,0,0,0,0,0,0,0,0.0016750418760469,0,0,0,0,0,0,0,0,0,0,0,0.0016750418760469,0,0,0,0,0,0,0,0,0,0,0,0,0.0016750418760469,0,0,0,0,0,0,0,0,0.0016750418760469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0016750418760469,0,0,0,0,0,0,0
